epoch,generated,true,D_loss,G_loss,distance
2,"[0.1513902097940445, -0.4530385434627533]","[0.12398631125688553, -0.4947783350944519]",1.156,1.0883,3.976298449039145
2,"[0.19221527874469757, 0.25983431935310364]","[0.1228245347738266, -0.21969249844551086]",1.156,1.0883,3.976298449039145
2,"[0.9926237463951111, -0.20472174882888794]","[1.0498992204666138, 0.18497370183467865]",1.156,1.0883,3.976298449039145
2,"[1.5467239618301392, 0.6359507441520691]","[1.6141935586929321, 1.270649790763855]",1.156,1.0883,3.976298449039145
2,"[0.21068719029426575, 0.05418720096349716]","[0.3015998601913452, 1.2587311267852783]",1.156,1.0883,3.976298449039145
2,"[-0.7890979647636414, 1.3590677976608276]","[-1.054230809211731, 0.26515325903892517]",1.156,1.0883,3.976298449039145
2,"[0.06706228852272034, 0.9435891509056091]","[0.09931505471467972, 0.7909864187240601]",1.156,1.0883,3.976298449039145
2,"[-0.5924491882324219, 0.171793133020401]","[-0.5570141077041626, 1.7264710664749146]",1.156,1.0883,3.976298449039145
2,"[1.0263898372650146, -0.9524844884872437]","[1.1064683198928833, -0.9582628607749939]",1.156,1.0883,3.976298449039145
2,"[0.14665770530700684, -1.0221208333969116]","[0.15768185257911682, -0.9339397549629211]",1.156,1.0883,3.976298449039145
2,"[0.32109808921813965, 0.2851986587047577]","[0.18027275800704956, 1.1567927598953247]",1.156,1.0883,3.976298449039145
2,"[0.2234773486852646, -0.7415717840194702]","[0.3017435371875763, -0.19029341638088226]",1.156,1.0883,3.976298449039145
2,"[-0.31443899869918823, -1.3849142789840698]","[-0.44000372290611267, -1.1626536846160889]",1.156,1.0883,3.976298449039145
2,"[-0.2700278162956238, 1.1528139114379883]","[-0.3333902955055237, 1.1674975156784058]",1.156,1.0883,3.976298449039145
2,"[0.09483792632818222, 0.6098268628120422]","[-0.015610937029123306, 0.7507553100585938]",1.156,1.0883,3.976298449039145
2,"[0.3050091564655304, -1.1904363632202148]","[0.3204723000526428, -1.1379854679107666]",1.156,1.0883,3.976298449039145
2,"[-0.6503188610076904, 1.948089361190796]","[-0.9970217347145081, 1.4986482858657837]",1.156,1.0883,3.976298449039145
3,"[0.6098529696464539, 1.3095521926879883]","[0.6190271377563477, 1.0828919410705566]",0.7386,5.9751,3.3202904460446274
3,"[-0.08484585583209991, -0.5561626553535461]","[-0.1157718300819397, -0.9212459325790405]",0.7386,5.9751,3.3202904460446274
3,"[1.4540537595748901, 0.41349974274635315]","[1.4984499216079712, -0.027941137552261353]",0.7386,5.9751,3.3202904460446274
3,"[2.0080084800720215, 1.3261158466339111]","[2.1690945625305176, 1.5091239213943481]",0.7386,5.9751,3.3202904460446274
3,"[0.008070907555520535, -1.1387314796447754]","[-0.0029693932738155127, -1.5623949766159058]",0.7386,5.9751,3.3202904460446274
3,"[0.3486521542072296, -1.2003425359725952]","[0.3475040793418884, -1.053406000137329]",0.7386,5.9751,3.3202904460446274
3,"[0.8048916459083557, -0.8182735443115234]","[0.9055998921394348, -1.3541635274887085]",0.7386,5.9751,3.3202904460446274
3,"[-0.2655474543571472, -1.6215475797653198]","[-0.3397790789604187, -1.248053789138794]",0.7386,5.9751,3.3202904460446274
3,"[2.0612001419067383, 0.9506714344024658]","[2.171961784362793, 0.31186532974243164]",0.7386,5.9751,3.3202904460446274
3,"[-0.7337340712547302, 0.4623580574989319]","[-0.8824304342269897, -0.027244552969932556]",0.7386,5.9751,3.3202904460446274
3,"[0.6374422907829285, -1.115553379058838]","[0.6499054431915283, -1.4479411840438843]",0.7386,5.9751,3.3202904460446274
3,"[1.5397851467132568, 0.9047800302505493]","[1.5446099042892456, -0.07299837470054626]",0.7386,5.9751,3.3202904460446274
3,"[-0.7014755606651306, 0.1258297711610794]","[-0.9122177958488464, -0.034209102392196655]",0.7386,5.9751,3.3202904460446274
3,"[0.013879972510039806, -1.1099179983139038]","[-0.013653061352670193, -0.6787500977516174]",0.7386,5.9751,3.3202904460446274
3,"[0.49889546632766724, -1.1047391891479492]","[0.4958608150482178, -1.1128877401351929]",0.7386,5.9751,3.3202904460446274
3,"[-0.5852234363555908, 0.3925129473209381]","[-0.5791609287261963, 1.470083236694336]",0.7386,5.9751,3.3202904460446274
3,"[-2.378824234008789, 1.1940028667449951]","[-2.4061505794525146, 1.7058281898498535]",0.7386,5.9751,3.3202904460446274
3,"[0.5385617613792419, -0.7544919848442078]","[0.5930547118186951, -1.1235982179641724]",0.7386,5.9751,3.3202904460446274
3,"[-0.8242578506469727, -0.09414689987897873]","[-0.8313911557197571, -0.7220224142074585]",0.7386,5.9751,3.3202904460446274
3,"[0.9753136038780212, 0.27256453037261963]","[0.9957044124603271, -0.21201318502426147]",0.7386,5.9751,3.3202904460446274
3,"[-0.2906666696071625, 2.1502819061279297]","[-0.52703857421875, 1.087702989578247]",0.7386,5.9751,3.3202904460446274
3,"[0.09337250143289566, -1.3025293350219727]","[0.08763151615858078, -1.4080860614776611]",0.7386,5.9751,3.3202904460446274
3,"[-0.16170895099639893, -0.7539716958999634]","[-0.18263059854507446, -1.2514139413833618]",0.7386,5.9751,3.3202904460446274
3,"[1.5822672843933105, 0.8446788787841797]","[1.741562843322754, 0.717619776725769]",0.7386,5.9751,3.3202904460446274
3,"[0.7543564438819885, -0.9949489235877991]","[0.8374384641647339, -1.7130541801452637]",0.7386,5.9751,3.3202904460446274
3,"[2.1926279067993164, 1.6844466924667358]","[2.198328971862793, 0.9259992241859436]",0.7386,5.9751,3.3202904460446274
3,"[0.22459377348423004, -0.512083113193512]","[0.21194559335708618, -0.4114881157875061]",0.7386,5.9751,3.3202904460446274
3,"[-2.7209391593933105, 1.4430030584335327]","[-2.814127206802368, 1.5241113901138306]",0.7386,5.9751,3.3202904460446274
3,"[1.4030314683914185, 1.5727968215942383]","[1.4053113460540771, 0.36130350828170776]",0.7386,5.9751,3.3202904460446274
3,"[0.17488297820091248, -0.09157784283161163]","[0.2156374156475067, -1.1340736150741577]",0.7386,5.9751,3.3202904460446274
3,"[1.8033239841461182, 1.2818948030471802]","[1.7573827505111694, 1.0575482845306396]",0.7386,5.9751,3.3202904460446274
3,"[-2.4586081504821777, 1.059101939201355]","[-2.8279895782470703, 1.6808453798294067]",0.7386,5.9751,3.3202904460446274
4,"[0.22333289682865143, -1.196197509765625]","[0.1966107040643692, -1.6022727489471436]",0.8439,2.5767,2.699183803350059
4,"[-1.8930693864822388, 1.2134509086608887]","[-2.014517307281494, 0.703295111656189]",0.8439,2.5767,2.699183803350059
4,"[0.6447495222091675, 0.43525806069374084]","[0.6166568994522095, 0.9158771634101868]",0.8439,2.5767,2.699183803350059
4,"[-0.22105759382247925, 0.054445113986730576]","[-0.14841468632221222, -0.48882758617401123]",0.8439,2.5767,2.699183803350059
4,"[1.3378095626831055, 0.5450462698936462]","[1.2748397588729858, 1.0500022172927856]",0.8439,2.5767,2.699183803350059
4,"[-1.034440040588379, 1.5137604475021362]","[-1.0766350030899048, 0.764594316482544]",0.8439,2.5767,2.699183803350059
4,"[-1.0668610334396362, 0.82887864112854]","[-1.1409447193145752, -0.0937061682343483]",0.8439,2.5767,2.699183803350059
4,"[0.675141453742981, -0.611093282699585]","[0.657185435295105, -0.8500692844390869]",0.8439,2.5767,2.699183803350059
4,"[0.5625856518745422, -1.3558878898620605]","[0.5490784049034119, -1.5462732315063477]",0.8439,2.5767,2.699183803350059
4,"[0.4755267798900604, 1.4470943212509155]","[0.5859102010726929, 1.6325501203536987]",0.8439,2.5767,2.699183803350059
4,"[-0.04714271426200867, -0.3587529957294464]","[0.0729173794388771, -0.4453625977039337]",0.8439,2.5767,2.699183803350059
4,"[-0.532927930355072, 1.3843421936035156]","[-0.48709964752197266, 1.2324669361114502]",0.8439,2.5767,2.699183803350059
4,"[-0.7091012597084045, -0.24005310237407684]","[-0.7223610281944275, -1.0202949047088623]",0.8439,2.5767,2.699183803350059
4,"[-0.820597231388092, 0.7393040657043457]","[-0.830687403678894, 0.07840128988027573]",0.8439,2.5767,2.699183803350059
4,"[-1.6471409797668457, 1.2297478914260864]","[-1.8808015584945679, 1.7158457040786743]",0.8439,2.5767,2.699183803350059
4,"[-0.05721161887049675, 1.4225434064865112]","[-0.06400180608034134, 1.0738561153411865]",0.8439,2.5767,2.699183803350059
4,"[-0.47270897030830383, 0.003643099218606949]","[-0.4120093584060669, 0.3149513304233551]",0.8439,2.5767,2.699183803350059
4,"[-0.4440198540687561, -1.2888356447219849]","[-0.3708711266517639, -1.5429306030273438]",0.8439,2.5767,2.699183803350059
4,"[0.4226922392845154, 0.8560636043548584]","[0.4829544126987457, 1.4801591634750366]",0.8439,2.5767,2.699183803350059
4,"[-1.5451772212982178, 1.076614499092102]","[-1.7528431415557861, 1.4530202150344849]",0.8439,2.5767,2.699183803350059
4,"[-0.5121660232543945, -0.8233685493469238]","[-0.47405874729156494, -0.7749639749526978]",0.8439,2.5767,2.699183803350059
4,"[-0.1350564807653427, -0.923862099647522]","[-0.0801081508398056, -0.9503031373023987]",0.8439,2.5767,2.699183803350059
4,"[-0.366970419883728, -1.3723278045654297]","[-0.3072403073310852, -1.5991064310073853]",0.8439,2.5767,2.699183803350059
4,"[0.6074050068855286, 0.9291598200798035]","[0.5101535320281982, 0.9132789969444275]",0.8439,2.5767,2.699183803350059
4,"[-0.12968938052654266, 1.1243189573287964]","[-0.11328234523534775, 1.6060755252838135]",0.8439,2.5767,2.699183803350059
4,"[-0.277828186750412, -1.4649510383605957]","[-0.18727795779705048, -1.2600955963134766]",0.8439,2.5767,2.699183803350059
4,"[0.21933351457118988, 0.4990045130252838]","[0.17219191789627075, 0.2612784802913666]",0.8439,2.5767,2.699183803350059
4,"[-2.1387221813201904, 1.0661041736602783]","[-2.1907873153686523, 1.1078375577926636]",0.8439,2.5767,2.699183803350059
4,"[0.0850922167301178, -0.16970528662204742]","[0.14288580417633057, -0.21786504983901978]",0.8439,2.5767,2.699183803350059
4,"[0.137201189994812, 0.14746680855751038]","[0.19090360403060913, -0.8936803340911865]",0.8439,2.5767,2.699183803350059
4,"[-0.029373880475759506, 0.2841969430446625]","[0.05065320059657097, -0.5364856719970703]",0.8439,2.5767,2.699183803350059
4,"[-0.03710139915347099, -1.1842467784881592]","[0.03053784929215908, -1.396017074584961]",0.8439,2.5767,2.699183803350059
5,"[0.6403762698173523, -0.6505381464958191]","[0.6784395575523376, -1.1983630657196045]",1.4235,3.032,2.7994869712868495
5,"[0.36607062816619873, 0.44869574904441833]","[0.4034058451652527, 1.0338412523269653]",1.4235,3.032,2.7994869712868495
5,"[0.765008807182312, -0.021943815052509308]","[0.7545410990715027, 0.20018045604228973]",1.4235,3.032,2.7994869712868495
5,"[1.2950891256332397, 0.14215195178985596]","[1.3728376626968384, -0.4514924883842468]",1.4235,3.032,2.7994869712868495
5,"[-2.218052625656128, 0.2710804045200348]","[-2.448575019836426, 0.5593913793563843]",1.4235,3.032,2.7994869712868495
5,"[-0.12153489887714386, -1.104841709136963]","[-0.09423618018627167, -0.9002063870429993]",1.4235,3.032,2.7994869712868495
5,"[0.2617191970348358, -1.4477721452713013]","[0.27539265155792236, -1.3881022930145264]",1.4235,3.032,2.7994869712868495
5,"[0.5709603428840637, -1.015411376953125]","[0.5720119476318359, -1.2306461334228516]",1.4235,3.032,2.7994869712868495
5,"[-0.2163144052028656, -0.9713664650917053]","[-0.24804838001728058, -1.0598806142807007]",1.4235,3.032,2.7994869712868495
5,"[-0.0024836640805006027, -0.28755712509155273]","[0.05707099288702011, -0.28401216864585876]",1.4235,3.032,2.7994869712868495
5,"[-1.4611728191375732, 0.7295362949371338]","[-1.6333787441253662, 1.5407253503799438]",1.4235,3.032,2.7994869712868495
5,"[-0.22015497088432312, 0.2676428258419037]","[-0.23275452852249146, -0.167294442653656]",1.4235,3.032,2.7994869712868495
5,"[0.21157126128673553, -0.046667423099279404]","[0.19363880157470703, -0.0304575115442276]",1.4235,3.032,2.7994869712868495
5,"[-0.09322500228881836, -0.7128276228904724]","[-0.07319741696119308, -1.2347513437271118]",1.4235,3.032,2.7994869712868495
5,"[-0.740715503692627, 0.15126314759254456]","[-0.7829963564872742, 0.10634281486272812]",1.4235,3.032,2.7994869712868495
5,"[0.6863881945610046, -0.17235220968723297]","[0.6439444422721863, 0.25478416681289673]",1.4235,3.032,2.7994869712868495
5,"[-0.05015191063284874, -1.4485501050949097]","[-0.013047548942267895, -1.3524199724197388]",1.4235,3.032,2.7994869712868495
5,"[-0.4597990810871124, -1.3605437278747559]","[-0.47493407130241394, -1.725522518157959]",1.4235,3.032,2.7994869712868495
5,"[-0.24228070676326752, 0.7741982936859131]","[-0.2569830119609833, -0.1838507503271103]",1.4235,3.032,2.7994869712868495
5,"[-0.9004470705986023, -0.15915289521217346]","[-0.9599476456642151, 1.2133129835128784]",1.4235,3.032,2.7994869712868495
5,"[0.7716858386993408, -1.1834629774093628]","[0.7559128999710083, -1.5281797647476196]",1.4235,3.032,2.7994869712868495
5,"[0.04900496080517769, -1.0568755865097046]","[0.10223729908466339, -1.493361234664917]",1.4235,3.032,2.7994869712868495
5,"[-0.22912849485874176, 1.2940627336502075]","[-0.08190178126096725, 0.46169373393058777]",1.4235,3.032,2.7994869712868495
5,"[0.9936633706092834, 1.9022823572158813]","[1.0817091464996338, 1.5502116680145264]",1.4235,3.032,2.7994869712868495
5,"[-0.2423079013824463, -1.5167737007141113]","[-0.21032842993736267, -1.4264205694198608]",1.4235,3.032,2.7994869712868495
5,"[-0.48220935463905334, -0.7572625279426575]","[-0.5618717074394226, -0.9929283261299133]",1.4235,3.032,2.7994869712868495
5,"[-0.30251115560531616, -1.3924474716186523]","[-0.28313741087913513, -1.6522290706634521]",1.4235,3.032,2.7994869712868495
5,"[-1.1804397106170654, 0.1061391681432724]","[-1.326721429824829, -0.34606778621673584]",1.4235,3.032,2.7994869712868495
5,"[-0.45578697323799133, 0.8080043196678162]","[-0.46744123101234436, 0.800299882888794]",1.4235,3.032,2.7994869712868495
5,"[-0.30887582898139954, -1.4434001445770264]","[-0.28259339928627014, -1.1166489124298096]",1.4235,3.032,2.7994869712868495
5,"[-0.23900939524173737, -0.5119187831878662]","[-0.236233651638031, -0.01824956201016903]",1.4235,3.032,2.7994869712868495
5,"[0.36133843660354614, 0.8874776363372803]","[0.39655494689941406, 0.27214115858078003]",1.4235,3.032,2.7994869712868495
6,"[-0.8181307911872864, -0.4053484797477722]","[-0.9021331667900085, -0.27806857228279114]",0.9492,1.3291,2.148745367818139
6,"[3.005014657974243, 1.0956425666809082]","[3.2909176349639893, 1.1854382753372192]",0.9492,1.3291,2.148745367818139
6,"[0.867694079875946, -1.1428632736206055]","[0.9999274015426636, -1.6739790439605713]",0.9492,1.3291,2.148745367818139
6,"[-0.030569706112146378, 0.1452943980693817]","[-0.03222160413861275, 0.1864568144083023]",0.9492,1.3291,2.148745367818139
6,"[0.19814534485340118, -0.798166811466217]","[0.20904050767421722, -1.3700313568115234]",0.9492,1.3291,2.148745367818139
6,"[0.22246426343917847, -1.3287924528121948]","[0.23229952156543732, -1.4578523635864258]",0.9492,1.3291,2.148745367818139
6,"[0.08389681577682495, -0.5949761271476746]","[0.07174251973628998, -0.7479885816574097]",0.9492,1.3291,2.148745367818139
6,"[0.11920633912086487, -0.15818029642105103]","[0.15168341994285583, -0.517379641532898]",0.9492,1.3291,2.148745367818139
6,"[-0.9186055064201355, 0.37351757287979126]","[-0.9692631959915161, 0.4563884437084198]",0.9492,1.3291,2.148745367818139
6,"[-0.3858419358730316, -0.9525594115257263]","[-0.474248468875885, -1.3008675575256348]",0.9492,1.3291,2.148745367818139
6,"[0.8811336755752563, -0.9929666519165039]","[1.0392566919326782, -1.21748948097229]",0.9492,1.3291,2.148745367818139
6,"[-0.7989335060119629, 0.7633407711982727]","[-0.8360811471939087, 0.7559502720832825]",0.9492,1.3291,2.148745367818139
6,"[0.3479197919368744, -0.3661384880542755]","[0.34802335500717163, -0.5522687435150146]",0.9492,1.3291,2.148745367818139
6,"[0.0719287171959877, -0.7866771817207336]","[0.07813476771116257, -1.0257186889648438]",0.9492,1.3291,2.148745367818139
6,"[-0.6670894622802734, 1.3681683540344238]","[-0.6387113928794861, 1.1394597291946411]",0.9492,1.3291,2.148745367818139
6,"[-0.4548911452293396, 0.6045726537704468]","[-0.49476346373558044, 0.11398305743932724]",0.9492,1.3291,2.148745367818139
6,"[0.6692513227462769, 0.6561486124992371]","[0.7553750872612, 1.460151195526123]",0.9492,1.3291,2.148745367818139
6,"[0.1035572811961174, -0.7837087512016296]","[0.1080947071313858, -1.2338361740112305]",0.9492,1.3291,2.148745367818139
6,"[0.8476139903068542, 1.528792381286621]","[0.8610310554504395, 0.5136817693710327]",0.9492,1.3291,2.148745367818139
6,"[0.29913511872291565, 0.8244723677635193]","[0.2457360476255417, 0.6919903755187988]",0.9492,1.3291,2.148745367818139
6,"[-0.7061768770217896, -0.41891926527023315]","[-0.7867154479026794, -0.48820146918296814]",0.9492,1.3291,2.148745367818139
6,"[-0.16267606616020203, -1.2450518608093262]","[-0.18925908207893372, -1.4413871765136719]",0.9492,1.3291,2.148745367818139
6,"[-0.18102656304836273, -0.2188294380903244]","[-0.1604318916797638, -0.4947112500667572]",0.9492,1.3291,2.148745367818139
6,"[-0.7480880618095398, 0.5335193872451782]","[-0.8187227249145508, 0.4286912977695465]",0.9492,1.3291,2.148745367818139
6,"[-1.3625963926315308, 1.010814905166626]","[-1.502672791481018, 0.9500673413276672]",0.9492,1.3291,2.148745367818139
6,"[0.7631294131278992, -1.2061563730239868]","[0.8223252892494202, -1.7326748371124268]",0.9492,1.3291,2.148745367818139
6,"[0.4679916501045227, -0.972814679145813]","[0.49087491631507874, -0.8082172274589539]",0.9492,1.3291,2.148745367818139
6,"[-0.013236134313046932, -1.067081332206726]","[-0.013744120486080647, -1.6437664031982422]",0.9492,1.3291,2.148745367818139
