epoch,generated,true,D_loss,G_loss,distance
0,"[-0.1719292402267456, -1.4782358407974243]","[-0.12156804651021957, -0.1524714231491089]",1.3903,0.696,17.3117609698854
0,"[0.6506810784339905, 1.7678405046463013]","[0.6212871670722961, 1.5873268842697144]",1.3903,0.696,17.3117609698854
0,"[-0.804359495639801, -0.05590328574180603]","[-0.4840388596057892, 1.518707036972046]",1.3903,0.696,17.3117609698854
0,"[-0.1693187654018402, -1.5674916505813599]","[-0.029422366991639137, -0.5089991092681885]",1.3903,0.696,17.3117609698854
0,"[0.46932071447372437, -0.2751483917236328]","[0.5477468371391296, -0.410440593957901]",1.3903,0.696,17.3117609698854
0,"[0.45212432742118835, -1.622893214225769]","[-0.41277891397476196, -0.900969922542572]",1.3903,0.696,17.3117609698854
0,"[0.7676618099212646, -0.387495219707489]","[0.10663784295320511, 0.09969978034496307]",1.3903,0.696,17.3117609698854
0,"[0.13371232151985168, 1.3000699281692505]","[1.2548209428787231, -0.7613400816917419]",1.3903,0.696,17.3117609698854
0,"[1.3501313924789429, 0.05195347219705582]","[-0.6246393322944641, 0.2814076542854309]",1.3903,0.696,17.3117609698854
0,"[0.16126501560211182, 0.41096198558807373]","[0.4493519961833954, 0.6680614948272705]",1.3903,0.696,17.3117609698854
0,"[0.4226975440979004, -0.043329477310180664]","[-1.8669450283050537, 0.35019439458847046]",1.3903,0.696,17.3117609698854
0,"[0.351790189743042, -0.41253405809402466]","[0.4399665594100952, -1.1190803050994873]",1.3903,0.696,17.3117609698854
0,"[0.7117310166358948, -0.8949171900749207]","[-0.4666663110256195, -1.0387595891952515]",1.3903,0.696,17.3117609698854
0,"[0.06435728073120117, 0.8048593997955322]","[0.7046440839767456, -0.4949703812599182]",1.3903,0.696,17.3117609698854
0,"[0.4903222918510437, 1.848278284072876]","[0.4618055820465088, 2.1487388610839844]",1.3903,0.696,17.3117609698854
0,"[0.3544909358024597, -1.0429538488388062]","[0.4291674494743347, -1.075748085975647]",1.3903,0.696,17.3117609698854
0,"[0.4133799076080322, -1.8729496002197266]","[-0.21136616170406342, -0.4616134464740753]",1.3903,0.696,17.3117609698854
0,"[0.39173653721809387, -1.9891142845153809]","[0.18660114705562592, -1.1215097904205322]",1.3903,0.696,17.3117609698854
0,"[0.10394146293401718, 0.2886894941329956]","[0.6971738934516907, -1.063987374305725]",1.3903,0.696,17.3117609698854
0,"[-0.05983545631170273, 0.7666674256324768]","[0.5270905494689941, 1.0838195085525513]",1.3903,0.696,17.3117609698854
0,"[0.6623061299324036, 1.2193434238433838]","[1.163156270980835, -0.6057552695274353]",1.3903,0.696,17.3117609698854
0,"[0.08011824637651443, -0.1612299233675003]","[-1.8219765424728394, -0.6152182221412659]",1.3903,0.696,17.3117609698854
0,"[-0.9933760166168213, -0.09864728897809982]","[-0.944492757320404, 1.159515619277954]",1.3903,0.696,17.3117609698854
0,"[0.15929901599884033, 0.724316418170929]","[0.5743256211280823, -0.549636721611023]",1.3903,0.696,17.3117609698854
0,"[-0.2094135880470276, -0.7590571045875549]","[-0.2967927157878876, -0.006914753001183271]",1.3903,0.696,17.3117609698854
0,"[3.1809446811676025, 1.7004393339157104]","[1.9344561100006104, 0.22313304245471954]",1.3761,0.7293,17.3117609698854
0,"[3.06648850440979, 1.5467864274978638]","[1.5989773273468018, -0.5350440144538879]",1.3761,0.7293,17.3117609698854
0,"[-1.6068925857543945, -0.7600663304328918]","[-0.06114085763692856, -0.430252343416214]",1.3761,0.7293,17.3117609698854
0,"[-1.2003505229949951, -0.16927003860473633]","[-0.6340492963790894, -0.7828303575515747]",1.3761,0.7293,17.3117609698854
0,"[-1.6070921421051025, 0.4707878828048706]","[-1.3815408945083618, -0.32676488161087036]",1.3761,0.7293,17.3117609698854
0,"[1.4115183353424072, 0.20491759479045868]","[0.6571274399757385, -1.0404857397079468]",1.3761,0.7293,17.3117609698854
0,"[-1.5475761890411377, -0.8836274743080139]","[-0.33812230825424194, -1.1215029954910278]",1.3761,0.7293,17.3117609698854
0,"[1.9433605670928955, 1.15605628490448]","[1.0618433952331543, -0.17356742918491364]",1.3761,0.7293,17.3117609698854
0,"[0.7774105072021484, -0.30947279930114746]","[0.32600024342536926, -1.0128614902496338]",1.3761,0.7293,17.3117609698854
0,"[2.665249824523926, 1.2503094673156738]","[1.158771276473999, -0.7752419710159302]",1.3761,0.7293,17.3117609698854
0,"[2.281355857849121, 1.1769278049468994]","[0.9424083232879639, -1.121605396270752]",1.3761,0.7293,17.3117609698854
0,"[1.8285105228424072, 0.7364076972007751]","[0.7309750914573669, -1.0577850341796875]",1.3761,0.7293,17.3117609698854
0,"[-0.8942229151725769, -1.1185779571533203]","[0.11010631918907166, -0.9104735255241394]",1.3761,0.7293,17.3117609698854
0,"[-1.8752260208129883, 0.24837680160999298]","[-1.498235821723938, -0.4046967029571533]",1.3761,0.7293,17.3117609698854
0,"[-0.9352961778640747, -0.6834675073623657]","[-0.5277626514434814, -0.9516727924346924]",1.3761,0.7293,17.3117609698854
0,"[1.0794596672058105, 0.4682970643043518]","[0.38024771213531494, -0.6610912680625916]",1.3761,0.7293,17.3117609698854
0,"[3.313445568084717, 1.424233317375183]","[1.7306352853775024, 0.5816433429718018]",1.3761,0.7293,17.3117609698854
0,"[1.5788347721099854, 0.47913748025894165]","[0.5667364597320557, -1.1150965690612793]",1.3761,0.7293,17.3117609698854
0,"[-0.9996352791786194, 0.24937184154987335]","[-0.7044634819030762, -0.378858357667923]",1.3761,0.7293,17.3117609698854
0,"[-2.1390275955200195, -0.1144561916589737]","[-1.794572353363037, 1.746591329574585]",1.3761,0.7293,17.3117609698854
0,"[1.5686297416687012, 0.02030351758003235]","[0.8522443175315857, -0.9390265941619873]",1.3761,0.7293,17.3117609698854
0,"[3.1500144004821777, 1.7707759141921997]","[2.0791823863983154, 1.9282153844833374]",1.3761,0.7293,17.3117609698854
0,"[2.351088523864746, 1.0748798847198486]","[0.8849045038223267, -0.7471343874931335]",1.3761,0.7293,17.3117609698854
0,"[-1.5562336444854736, -0.5995040535926819]","[-0.4793621301651001, -1.0282498598098755]",1.3761,0.7293,17.3117609698854
0,"[-1.043271541595459, -0.8850825428962708]","[-0.0642596110701561, -1.0349992513656616]",1.3761,0.7293,17.3117609698854
0,"[2.119751453399658, 0.9927367568016052]","[0.46672138571739197, 0.6248209476470947]",1.3761,0.7293,17.3117609698854
0,"[-1.4319088459014893, -0.268167644739151]","[-0.32399773597717285, 2.2100672721862793]",1.3761,0.7293,17.3117609698854
0,"[0.9485315680503845, -0.10538467764854431]","[0.3551493287086487, -1.11913001537323]",1.3761,0.7293,17.3117609698854
0,"[-0.40460798144340515, -1.0702893733978271]","[0.0549183152616024, -1.0815634727478027]",1.3761,0.7293,17.3117609698854
0,"[1.6615278720855713, 0.538536012172699]","[1.0425224304199219, -0.011224967427551746]",1.3761,0.7293,17.3117609698854
0,"[1.2397949695587158, 0.28623008728027344]","[0.381996750831604, -1.0579463243484497]",1.3761,0.7293,17.3117609698854
0,"[-1.1119771003723145, -1.1562813520431519]","[-0.17189309000968933, -1.1129001379013062]",1.3761,0.7293,17.3117609698854
0,"[0.6682433485984802, -0.32274118065834045]","[1.1303929090499878, 0.9458146095275879]",1.4172,0.6862,17.3117609698854
0,"[0.12661507725715637, 0.26562216877937317]","[-0.060110967606306076, -0.9704203605651855]",1.4172,0.6862,17.3117609698854
0,"[0.46302855014801025, -0.24909156560897827]","[0.7095334529876709, -1.097200632095337]",1.4172,0.6862,17.3117609698854
0,"[-0.0935821682214737, -0.1965910792350769]","[0.9028070569038391, -1.098732829093933]",1.4172,0.6862,17.3117609698854
0,"[0.868743896484375, -0.574474036693573]","[0.22356024384498596, -1.1050058603286743]",1.4172,0.6862,17.3117609698854
0,"[0.24475231766700745, -0.9646846055984497]","[2.188066005706787, 1.8268017768859863]",1.4172,0.6862,17.3117609698854
0,"[0.07474125921726227, -0.05448146164417267]","[0.6689956784248352, -0.9484184384346008]",1.4172,0.6862,17.3117609698854
0,"[1.1157643795013428, -0.5992555022239685]","[0.2529425024986267, -0.894172728061676]",1.4172,0.6862,17.3117609698854
0,"[0.4837105870246887, 0.2710750699043274]","[-0.13646605610847473, -0.2682263255119324]",1.4172,0.6862,17.3117609698854
0,"[-0.18069836497306824, 0.22093579173088074]","[-1.4860572814941406, 0.04487520083785057]",1.4172,0.6862,17.3117609698854
0,"[0.910236120223999, -0.6240888237953186]","[-0.1027778834104538, -1.0069704055786133]",1.4172,0.6862,17.3117609698854
0,"[1.0981701612472534, -0.6470114588737488]","[0.2982948422431946, -0.046427033841609955]",1.4172,0.6862,17.3117609698854
0,"[-0.28642523288726807, -0.1484830379486084]","[1.0282796621322632, -0.07283850759267807]",1.4172,0.6862,17.3117609698854
0,"[0.530545175075531, -0.36914288997650146]","[-0.9393318295478821, 0.45533448457717896]",1.4172,0.6862,17.3117609698854
0,"[-0.8931682705879211, 0.24034148454666138]","[0.17954204976558685, -0.3706110119819641]",1.4172,0.6862,17.3117609698854
0,"[0.9981573224067688, -0.32315975427627563]","[0.21925224363803864, 0.549311637878418]",1.4172,0.6862,17.3117609698854
0,"[-0.21209879219532013, -0.17895738780498505]","[0.7539411783218384, 1.1481235027313232]",1.4172,0.6862,17.3117609698854
0,"[1.2580174207687378, -0.7156724333763123]","[0.7683297991752625, 1.2963494062423706]",1.4172,0.6862,17.3117609698854
0,"[-3.3887057304382324, -0.12078007310628891]","[1.0722670555114746, 1.696542739868164]",1.4172,0.6862,17.3117609698854
0,"[-0.3540300726890564, -0.19218386709690094]","[1.0774644613265991, 2.2003726959228516]",1.4172,0.6862,17.3117609698854
0,"[0.9721047282218933, -0.39452797174453735]","[0.555422306060791, -0.8221936821937561]",1.4172,0.6862,17.3117609698854
0,"[-1.2615045309066772, 1.1527382135391235]","[-1.0799859762191772, 1.7795872688293457]",1.4172,0.6862,17.3117609698854
0,"[0.4952847957611084, -0.49882012605667114]","[-1.5193933248519897, 1.6037572622299194]",1.4172,0.6862,17.3117609698854
0,"[0.27473369240760803, -0.2739621698856354]","[-1.6643333435058594, -0.32155856490135193]",1.4172,0.6862,17.3117609698854
0,"[0.5664590001106262, 0.3024303615093231]","[-0.08465473353862762, 0.2658124268054962]",1.4172,0.6862,17.3117609698854
0,"[0.539462149143219, -0.10686714947223663]","[-0.5772770643234253, -0.22598497569561005]",1.4172,0.6862,17.3117609698854
0,"[0.7122973203659058, -0.4018019735813141]","[0.04201080650091171, -1.0817641019821167]",1.4172,0.6862,17.3117609698854
0,"[-0.4520267844200134, 0.8276669383049011]","[-0.6674218773841858, 0.7799547910690308]",1.4172,0.6862,17.3117609698854
0,"[0.8265981078147888, -0.5981600880622864]","[-0.2539854943752289, 1.2665892839431763]",1.4172,0.6862,17.3117609698854
0,"[0.3125641345977783, -0.23292987048625946]","[-1.4627808332443237, 1.091336965560913]",1.4172,0.6862,17.3117609698854
0,"[0.02524353191256523, 0.0994877815246582]","[-1.6367499828338623, 0.5683929324150085]",1.4172,0.6862,17.3117609698854
0,"[0.7406585812568665, -0.0634138286113739]","[0.011444143019616604, 0.022966554388403893]",1.4172,0.6862,17.3117609698854
1,"[0.3978169858455658, 0.9970389008522034]","[0.5031741261482239, 0.6632110476493835]",1.381,0.702,8.672087051073062
1,"[-0.204928457736969, -0.7910392880439758]","[-0.37848538160324097, -1.1217596530914307]",1.381,0.702,8.672087051073062
1,"[-0.31875932216644287, -1.1716368198394775]","[-0.4473482668399811, -1.0412720441818237]",1.381,0.702,8.672087051073062
1,"[-0.27619269490242004, -1.2527974843978882]","[-0.17220480740070343, -1.1216005086898804]",1.381,0.702,8.672087051073062
1,"[0.6013525128364563, 0.6184377074241638]","[0.38435453176498413, 0.4489217698574066]",1.381,0.702,8.672087051073062
1,"[0.6311659216880798, 0.02695559710264206]","[0.33704742789268494, -0.2360829859972]",1.381,0.702,8.672087051073062
1,"[0.6855233907699585, -0.7138041257858276]","[0.7619277238845825, -0.9921109080314636]",1.381,0.702,8.672087051073062
1,"[1.083641529083252, -0.48427245020866394]","[0.8619003891944885, -1.1218311786651611]",1.381,0.702,8.672087051073062
1,"[-0.2314625084400177, -1.5956132411956787]","[-0.011349363252520561, -0.9078584313392639]",1.381,0.702,8.672087051073062
1,"[-0.15706783533096313, -1.3824214935302734]","[0.07300897687673569, 1.2263038158416748]",1.381,0.702,8.672087051073062
1,"[-0.3802322745323181, 1.173201084136963]","[-0.04124383255839348, 1.9821100234985352]",1.381,0.702,8.672087051073062
1,"[0.26581040024757385, 0.21720512211322784]","[0.2218000441789627, 1.9399152994155884]",1.381,0.702,8.672087051073062
1,"[0.3326982855796814, -0.641453206539154]","[0.6458514928817749, -1.1030287742614746]",1.381,0.702,8.672087051073062
1,"[-0.6240975260734558, -0.9250783324241638]","[-0.6490424871444702, 0.350801557302475]",1.381,0.702,8.672087051073062
1,"[-0.703391432762146, -0.28089433908462524]","[-1.6256816387176514, -0.21232002973556519]",1.381,0.702,8.672087051073062
1,"[-0.3701672852039337, -0.511073112487793]","[-0.7043420076370239, -0.60945063829422]",1.381,0.702,8.672087051073062
1,"[-0.5537105798721313, -1.1679496765136719]","[-0.5338311195373535, -0.10281305760145187]",1.381,0.702,8.672087051073062
1,"[-2.3527884483337402, 0.8036823272705078]","[-2.4703781604766846, 0.9754056334495544]",1.381,0.702,8.672087051073062
1,"[1.189510464668274, -0.44112616777420044]","[1.007807970046997, 0.3221624195575714]",1.381,0.702,8.672087051073062
1,"[-1.5692874193191528, 1.4742140769958496]","[-1.2079951763153076, 1.4317715167999268]",1.381,0.702,8.672087051073062
1,"[2.507492780685425, -0.591980516910553]","[1.9628325700759888, 1.1247153282165527]",1.381,0.702,8.672087051073062
1,"[1.0992151498794556, -0.6265677809715271]","[1.135229229927063, -0.6867340207099915]",1.381,0.702,8.672087051073062
1,"[0.6201580762863159, -0.006551613099873066]","[0.670756995677948, -0.5387753844261169]",1.381,0.702,8.672087051073062
1,"[0.6304224133491516, 0.962598979473114]","[1.2330732345581055, -0.18660147488117218]",1.381,0.702,8.672087051073062
1,"[0.2955257296562195, 0.6136756539344788]","[0.8363585472106934, -0.22396814823150635]",1.381,0.702,8.672087051073062
1,"[-0.6047395467758179, -1.0620077848434448]","[-0.46281933784484863, -0.19724613428115845]",1.381,0.702,8.672087051073062
1,"[0.11544342339038849, 0.232310950756073]","[0.37116512656211853, -0.5139453411102295]",1.381,0.702,8.672087051073062
1,"[0.40253692865371704, -1.010355830192566]","[0.6933404803276062, -1.1192277669906616]",1.381,0.702,8.672087051073062
1,"[-0.22185540199279785, -0.9263494610786438]","[0.10379719734191895, -0.5179916620254517]",1.381,0.702,8.672087051073062
1,"[0.15054771304130554, 0.9254474639892578]","[0.09398487210273743, -0.0424969345331192]",1.381,0.702,8.672087051073062
1,"[0.3169715106487274, -0.29005613923072815]","[0.34988731145858765, -0.6077343821525574]",1.381,0.702,8.672087051073062
1,"[2.4241838455200195, -0.2703101336956024]","[1.6277716159820557, -0.31324636936187744]",1.381,0.702,8.672087051073062
1,"[0.9384770393371582, 2.2018580436706543]","[-0.33216238021850586, 1.826894760131836]",1.3984,0.6972,8.672087051073062
1,"[0.21888935565948486, -0.19747868180274963]","[0.06217522919178009, -0.8185577988624573]",1.3984,0.6972,8.672087051073062
1,"[-0.8551757335662842, 1.0656753778457642]","[-0.13105198740959167, 1.5444273948669434]",1.3984,0.6972,8.672087051073062
1,"[-0.8419348001480103, 1.2841395139694214]","[-1.5935508012771606, 0.3983987271785736]",1.3984,0.6972,8.672087051073062
1,"[0.781218945980072, 0.8163382411003113]","[0.3118802309036255, 0.31584617495536804]",1.3984,0.6972,8.672087051073062
1,"[-1.6310268640518188, 1.446633219718933]","[-1.9435690641403198, 2.1939163208007812]",1.3984,0.6972,8.672087051073062
1,"[1.2832674980163574, 1.2726672887802124]","[0.5474402904510498, -0.7073257565498352]",1.3984,0.6972,8.672087051073062
1,"[-0.7659722566604614, 0.9818651080131531]","[-0.7574418783187866, -0.3415016829967499]",1.3984,0.6972,8.672087051073062
1,"[0.9509146213531494, 0.41837936639785767]","[0.6047946214675903, -0.17383264005184174]",1.3984,0.6972,8.672087051073062
1,"[-0.06758740544319153, -0.23279742896556854]","[-0.46685269474983215, -0.7894814014434814]",1.3984,0.6972,8.672087051073062
1,"[-0.5831265449523926, 1.2876121997833252]","[0.4683672785758972, 0.5709627270698547]",1.3984,0.6972,8.672087051073062
1,"[0.9597652554512024, -0.9249891638755798]","[1.4074589014053345, -1.0119389295578003]",1.3984,0.6972,8.672087051073062
1,"[0.00938129611313343, -0.5781033635139465]","[-0.5010331869125366, -0.24359901249408722]",1.3984,0.6972,8.672087051073062
1,"[0.7087113857269287, -0.518187403678894]","[1.1064552068710327, -0.6229983568191528]",1.3984,0.6972,8.672087051073062
1,"[0.4052969515323639, -0.18078438937664032]","[-0.12345241010189056, -1.0008444786071777]",1.3984,0.6972,8.672087051073062
1,"[0.09555869549512863, -0.5766341686248779]","[-0.2956731617450714, -1.1219768524169922]",1.3984,0.6972,8.672087051073062
1,"[-0.8004606366157532, 1.5842030048370361]","[-1.4431442022323608, 1.5228583812713623]",1.3984,0.6972,8.672087051073062
1,"[-0.39712417125701904, -0.2881077826023102]","[-0.8022500276565552, -1.0231207609176636]",1.3984,0.6972,8.672087051073062
1,"[0.09432473033666611, -0.4406600296497345]","[-0.4160718619823456, -1.1143399477005005]",1.3984,0.6972,8.672087051073062
1,"[0.28056734800338745, -0.7266482710838318]","[-0.12067411839962006, -1.1163963079452515]",1.3984,0.6972,8.672087051073062
1,"[-1.5942620038986206, 1.1195030212402344]","[-1.753451943397522, 1.7401491403579712]",1.3984,0.6972,8.672087051073062
1,"[0.18916667997837067, -0.07911016792058945]","[-0.42715317010879517, -1.1215267181396484]",1.3984,0.6972,8.672087051073062
1,"[0.4525447487831116, -0.6521108746528625]","[0.7544503211975098, -0.9784727096557617]",1.3984,0.6972,8.672087051073062
1,"[-1.233744502067566, 0.9193916320800781]","[-1.4595426321029663, 0.6021361947059631]",1.3984,0.6972,8.672087051073062
1,"[-0.6050546765327454, -0.07064886391162872]","[-1.157776951789856, -0.5480576157569885]",1.3984,0.6972,8.672087051073062
1,"[-1.772440791130066, 2.0467240810394287]","[-2.517756938934326, 1.2267290353775024]",1.3984,0.6972,8.672087051073062
1,"[-0.1056942492723465, 0.04214563965797424]","[-0.704505980014801, -0.8131623864173889]",1.3984,0.6972,8.672087051073062
1,"[0.20573493838310242, 1.6671669483184814]","[-0.1640472561120987, 0.8912426233291626]",1.3984,0.6972,8.672087051073062
1,"[0.19156235456466675, -0.30421024560928345]","[-0.11782457679510117, -0.8326469659805298]",1.3984,0.6972,8.672087051073062
1,"[-0.11179880797863007, 0.38070592284202576]","[-0.3649865388870239, 0.4698547124862671]",1.3984,0.6972,8.672087051073062
1,"[-0.48190394043922424, 1.0704238414764404]","[-0.8572278618812561, 1.7635034322738647]",1.3984,0.6972,8.672087051073062
1,"[-0.04400795325636864, -0.5112179517745972]","[-0.3288636803627014, -0.48398783802986145]",1.3984,0.6972,8.672087051073062
1,"[0.30705589056015015, -0.9554004669189453]","[0.39789995551109314, -1.0655186176300049]",1.4072,0.697,8.672087051073062
1,"[-0.1107400506734848, 0.2793857455253601]","[-0.3228159248828888, 1.0432673692703247]",1.4072,0.697,8.672087051073062
1,"[-0.1734803020954132, -0.8259515166282654]","[-0.459376722574234, -1.1219935417175293]",1.4072,0.697,8.672087051073062
1,"[-1.1360363960266113, 1.704515814781189]","[-1.2289235591888428, 1.4854695796966553]",1.4072,0.697,8.672087051073062
1,"[0.3971775770187378, 0.4017517566680908]","[1.415576696395874, 0.8373661041259766]",1.4072,0.697,8.672087051073062
1,"[0.18374864757061005, -0.6498901844024658]","[0.23420989513397217, -0.8980377316474915]",1.4072,0.697,8.672087051073062
1,"[-0.030375540256500244, -0.2819094657897949]","[-0.19072555005550385, -0.7402135729789734]",1.4072,0.697,8.672087051073062
1,"[-1.514870047569275, 0.9614893198013306]","[-1.77950918674469, -0.052602753043174744]",1.4072,0.697,8.672087051073062
1,"[0.6713277697563171, -0.18574021756649017]","[0.9108579754829407, -0.18796195089817047]",1.4072,0.697,8.672087051073062
1,"[0.8294177651405334, 0.23151558637619019]","[1.4876375198364258, 0.8400079011917114]",1.4072,0.697,8.672087051073062
1,"[0.11536940932273865, 0.0021325647830963135]","[-0.035530682653188705, -0.19012080132961273]",1.4072,0.697,8.672087051073062
1,"[-1.030087947845459, 1.9966115951538086]","[-1.2073652744293213, 0.7036224603652954]",1.4072,0.697,8.672087051073062
1,"[0.7338151335716248, -0.03965592384338379]","[1.0307941436767578, 0.4839802384376526]",1.4072,0.697,8.672087051073062
1,"[0.5130543112754822, -0.5553163290023804]","[0.6672026515007019, -1.0370151996612549]",1.4072,0.697,8.672087051073062
1,"[0.8492649793624878, 0.3553069531917572]","[0.9999802708625793, 0.16157041490077972]",1.4072,0.697,8.672087051073062
1,"[-0.9687907695770264, 1.3682773113250732]","[-0.9179231524467468, 2.1066668033599854]",1.4072,0.697,8.672087051073062
1,"[1.608644723892212, 1.47452712059021]","[1.8003519773483276, -0.2353672832250595]",1.4072,0.697,8.672087051073062
1,"[0.08417795598506927, -1.101731777191162]","[-0.23945704102516174, -1.061995267868042]",1.4072,0.697,8.672087051073062
1,"[0.1457768976688385, -0.7884491682052612]","[-0.0689067542552948, -0.9912621974945068]",1.4072,0.697,8.672087051073062
1,"[0.48478055000305176, -0.13042636215686798]","[0.8012028932571411, -1.1012160778045654]",1.4072,0.697,8.672087051073062
1,"[0.3762962818145752, -0.5254697799682617]","[0.5158422589302063, -1.046381950378418]",1.4072,0.697,8.672087051073062
1,"[-0.9287002682685852, 0.25514814257621765]","[-1.3172367811203003, -0.5612602233886719]",1.4072,0.697,8.672087051073062
1,"[-2.366394281387329, 1.2893118858337402]","[-3.289616346359253, -0.33990225195884705]",1.4072,0.697,8.672087051073062
1,"[-0.03671792149543762, -1.0978751182556152]","[-0.42211636900901794, -1.0317338705062866]",1.4072,0.697,8.672087051073062
1,"[-0.20663519203662872, 0.6227659583091736]","[-0.05697661638259888, 0.7004685401916504]",1.4072,0.697,8.672087051073062
1,"[-0.4611467123031616, -0.45206838846206665]","[-0.9028685688972473, 0.0433448851108551]",1.4072,0.697,8.672087051073062
1,"[-0.17292718589305878, 1.0052480697631836]","[-0.041453246027231216, 2.16422700881958]",1.4072,0.697,8.672087051073062
1,"[0.011402420699596405, -0.8722227811813354]","[-0.21775318682193756, -0.7882263660430908]",1.4072,0.697,8.672087051073062
1,"[0.566598117351532, -0.27345797419548035]","[0.8583099246025085, -1.1176525354385376]",1.4072,0.697,8.672087051073062
1,"[0.5163423418998718, -0.6003283858299255]","[0.5016161203384399, -0.9395421743392944]",1.4072,0.697,8.672087051073062
